timestamp,x,y,z
1674563304838,3.288410,0.091611,0.238258
1674563304848,3.258727,0.158318,0.204379
1674563304858,3.067677,0.098595,-1.549690
1674563304869,3.035924,0.172048,-1.579893
1674563304878,0.289010,0.649663,-2.084152
1674563304889,0.273060,0.718266,-2.072502
1674563304899,-0.434023,-4.893939,-0.306296
1674563304909,-0.488430,-4.748310,-0.326451
1674563304920,-1.653425,-9.228601,-2.178376
1674563304929,-1.702649,-9.086292,-2.173951
1674563304939,-1.500535,-10.957041,-2.680499
1674563304949,-1.533422,-10.856379,-2.664305
1674563304959,-1.074628,-9.637201,-3.003730
1674563304970,-1.075670,-9.605413,-2.972998
1674563304979,-0.871985,-3.705091,-1.171711
1674563304989,-0.850210,-3.729538,-1.140543
1674563304999,-0.098940,-3.237160,0.543636
1674563305009,-0.074525,-3.272134,0.572132
1674563305019,0.908484,-0.810538,-0.265474
1674563305029,0.937494,-0.868402,-0.246834
1674563305039,1.348157,1.988432,0.286889
1674563305049,1.387824,1.881345,0.288181
1674563305059,1.421978,1.785163,0.288751
1674563305070,1.845362,3.533175,0.402699
1674563305081,1.873460,3.433156,0.388710
1674563305090,2.649565,7.619438,1.675732
1674563305101,2.688648,7.451111,1.642547
1674563305110,2.960092,3.486152,1.007912
1674563305121,2.955473,3.466293,0.979277
1674563305131,2.685316,-0.047850,-0.203490
1674563305141,2.666315,0.005762,-0.218650
1674563305150,2.957968,1.190222,-1.622905
1674563305161,2.939507,1.233975,-1.641815
1674563305171,0.939924,-0.182775,-2.087297
1674563305181,0.915820,-0.101014,-2.089764
1674563305190,0.420097,-4.518214,-0.527666
1674563305200,0.371477,-4.379803,-0.544036
1674563305210,-1.424605,-7.781934,-1.863654
1674563305220,-1.467270,-7.645883,-1.852527
1674563305230,-2.265435,-11.099592,-2.694205
1674563305240,-2.295329,-10.997761,-2.671854
1674563305251,-1.055863,-8.899983,-2.374183
1674563305260,-1.063328,-8.861627,-2.353294
1674563305272,-0.717969,-4.084171,-1.217113
1674563305281,-0.704032,-4.098780,-1.194173
1674563305292,0.083215,-3.101148,0.193026
1674563305302,0.099637,-3.126911,0.211427
1674563305311,1.135406,-0.602504,-0.231073
1674563305322,1.156889,-0.649665,-0.220481
1674563305331,1.530396,0.438687,0.267422
1674563305342,1.554524,0.375990,0.271028
1674563305351,1.825338,1.966664,0.791523
1674563305362,1.846600,1.893972,0.779368
1674563305371,2.352468,4.946229,1.108039
1674563305381,2.377184,4.843864,1.081579
1674563305392,2.770287,4.875479,1.124771
1674563305402,2.779292,4.810288,1.092569
1674563305412,2.971953,2.076853,0.110523
1674563305422,2.960720,2.085195,0.085824
1674563305432,2.861391,1.902604,-1.019003
1674563305441,2.846181,1.930855,-1.037240
1674563305451,0.533064,0.592243,-2.225908
1674563305462,0.512504,0.667217,-2.216968
1674563305471,0.486313,-3.740898,-0.552267
1674563305481,0.439309,-3.610470,-0.559231
1674563305492,-1.217111,-7.929988,-2.164207
1674563305501,-1.259275,-7.797971,-2.144261
1674563305513,-1.562200,-10.948603,-3.741442
1674563305522,-1.586053,-10.858152,-3.706777
1674563305532,-1.408473,-9.295603,-3.418997
1674563305542,-1.411282,-9.260290,-3.385480
1674563305553,-1.366129,-4.849247,-1.130936
1674563305562,-1.350489,-4.862031,-1.101688
1674563305572,-0.447171,-3.511068,0.299105
1674563305582,-0.428951,-3.541892,0.314932
1674563305592,0.358050,-1.365032,-0.064054
1674563305603,0.377390,-1.407339,-0.057524
1674563305612,0.966689,0.714056,1.111934
1674563305622,0.989557,0.630911,1.083407
1674563305632,1.681272,4.696652,2.057649
1674563305643,1.712459,4.576769,2.019823
1674563305652,2.687101,8.380850,1.992137
1674563305662,2.732453,8.189422,1.938171
1674563305672,3.112638,5.878196,0.725832
1674563305682,3.125501,5.809612,0.704453
1674563305694,2.735475,0.118482,-0.804548
1674563305704,2.720534,0.167297,-0.806380
1674563305713,3.706604,0.671610,-0.715213
1674563305723,3.671455,0.737051,-0.756294
1674563305733,1.065023,0.251328,-1.938357
1674563305743,1.032334,0.336091,-1.951528
1674563305753,0.675033,-3.506624,-1.432709
1674563305764,0.617081,-3.338220,-1.427955
1674563305773,-1.458570,-9.686958,-2.563089
1674563305783,-1.517150,-9.530450,-2.552867
1674563305793,-2.204429,-10.847441,-2.873757
1674563305804,-2.243496,-10.744040,-2.858337
1674563305813,-1.533447,-10.325819,-2.688596
1674563305824,-1.546240,-10.281102,-2.668944
1674563305833,-1.312812,-5.004879,-0.419519
